state,county,tract,kfr_pooled_pooled_p25,par_rank_pooled_pooled_mean,kid_pooled_pooled_n,kid_black_pooled_n,geoid
17,31,838600,0.26565617,0.23277344,447.0,443.0,17031838600
17,31,838700,0.28185821,0.23539343,2021.0,1973.0,17031838700
17,31,838800,0.32741302,0.35183507,1222.0,618.0,17031838800
17,31,839000,0.37951505,0.63641834,306.0,61.0,17031839000
17,31,839100,0.33429429,0.75075173,160.0,24.0,17031839100
17,31,839200,0.30298105,0.35738027,784.0,746.0,17031839200
17,31,839500,0.26908168,0.45234212,225.0,214.0,17031839500
17,31,839600,0.29449934,0.3175143,337.0,323.0,17031839600
17,31,839700,0.4253726,0.41171801,1228.0,6.0,17031839700
17,31,839800,0.51709968,0.54476833,559.0,0.0,17031839800
17,31,839900,0.39028752,0.5038572,1061.0,0.0,17031839900
17,31,840000,0.54089659,0.56212884,635.0,0.0,17031840000
17,31,840100,0.47306055,0.39672413,721.0,1.0,17031840100
17,31,840200,0.52591795,0.41765022,543.0,1.0,17031840200
17,31,840300,0.44611767,0.41992939,1219.0,13.0,17031840300
17,31,840400,0.42902714,0.38451496,917.0,4.0,17031840400
17,31,840700,0.3866767,0.29721221,1955.0,47.0,17031840700
17,31,840800,0.40043396,0.32809979,1641.0,10.0,17031840800
17,31,841000,0.25719461,0.1424285,1087.0,1020.0,17031841000
17,31,841100,0.49909946,0.31006384,1098.0,83.0,17031841100
17,31,841200,0.3733812,0.32317483,2255.0,51.0,17031841200
17,31,841300,0.4471086,0.35332844,1768.0,15.0,17031841300
17,31,841400,0.26095814,0.2556816,624.0,596.0,17031841400
17,31,841500,0.27155986,0.22801545,1567.0,1523.0,17031841500
17,31,841600,0.24314807,0.26191732,501.0,493.0,17031841600
17,31,841700,0.3216151,0.28323224,511.0,259.0,17031841700
17,31,841800,0.2692588,0.27938408,1046.0,994.0,17031841800
17,31,841900,0.37334892,0.48085296,388.0,348.0,17031841900
17,31,842000,0.32094076,0.50701618,277.0,187.0,17031842000
17,31,842100,0.31038392,0.33543688,2727.0,2138.0,17031842100
17,31,842200,0.26740953,0.15544637,1342.0,1299.0,17031842200
17,31,842300,0.35599515,0.43564457,342.0,128.0,17031842300
17,31,842400,0.31455028,0.37915435,891.0,877.0,17031842400
17,31,842500,0.27572957,0.20519963,1347.0,1335.0,17031842500
17,31,842600,0.39617789,0.45278525,1250.0,41.0,17031842600
17,31,842800,0.40421602,0.34085122,2421.0,33.0,17031842800
17,31,842900,0.27043095,0.1840563,1726.0,1685.0,17031842900
17,31,843000,0.29528734,0.25723389,1128.0,1095.0,17031843000
17,31,843100,0.2969327,0.2342625,840.0,806.0,17031843100
17,31,843200,0.40075016,0.38525155,979.0,22.0,17031843200
17,31,843300,0.30673912,0.26256528,766.0,575.0,17031843300
17,31,843400,0.27618599,0.30085567,558.0,547.0,17031843400
17,31,843500,0.34715798,0.33974901,678.0,217.0,17031843500
17,31,843600,0.28714645,0.26007241,967.0,935.0,17031843600
17,31,843700,0.39602318,0.47050229,427.0,25.0,17031843700
17,31,843800,0.30387461,0.34593421,877.0,540.0,17031843800
17,31,843900,0.31571877,0.36378759,1087.0,1060.0,17031843900
17,31,980000,,,0.0,0.0,17031980000
17,31,980100,,,0.0,0.0,17031980100
17,43,840000,0.43629718,0.57373208,854.0,11.0,17043840000
17,43,840101,0.48594561,0.58485174,1464.0,11.0,17043840101
17,43,840102,0.50413102,0.60421687,1070.0,13.0,17043840102
17,43,840103,0.51323867,0.68607265,1339.0,6.0,17043840103
17,43,840104,0.44484127,0.5004226,1759.0,32.0,17043840104
17,43,840201,0.48889625,0.7365942,1263.0,13.0,17043840201
17,43,840202,0.59257299,0.76197863,1340.0,5.0,17043840202
17,43,840303,0.51868081,0.54186869,851.0,33.0,17043840303
17,43,840304,0.5075351,0.724563,864.0,33.0,17043840304
17,43,840600,0.55049568,0.7055127,1162.0,9.0,17043840600
17,43,840703,0.494809,0.57562524,788.0,51.0,17043840703
17,43,840704,0.45624533,0.59009373,658.0,43.0,17043840704
17,43,840705,0.53461325,0.63126469,870.0,12.0,17043840705
17,43,840706,0.57636464,0.68552274,750.0,11.0,17043840706
17,43,840801,0.47155946,0.48425677,1325.0,44.0,17043840801
17,43,840802,0.42021829,0.59121192,1510.0,20.0,17043840802
17,43,840901,0.42940906,0.6150645,840.0,27.0,17043840901
17,43,840904,0.48655176,0.58518004,868.0,103.0,17043840904
17,43,840906,0.49495098,0.57087451,598.0,71.0,17043840906
17,43,840907,0.5265342,0.59586722,987.0,117.0,17043840907
17,43,840908,0.50851774,0.59474814,1295.0,63.0,17043840908
17,43,840910,0.45601055,0.56475705,1542.0,75.0,17043840910
17,43,840911,0.55459011,0.60090429,920.0,45.0,17043840911
17,43,841002,0.50688219,0.78298593,762.0,21.0,17043841002
17,43,841003,0.44728258,0.69772273,814.0,16.0,17043841003
17,43,841004,0.52501106,0.67034,796.0,16.0,17043841004
17,43,841102,0.51747084,0.65182287,1560.0,50.0,17043841102
17,43,841103,0.57606632,0.71108043,1202.0,15.0,17043841103
17,43,841104,0.52582926,0.76580054,1331.0,1.0,17043841104
17,43,841108,0.45825633,0.56360972,1420.0,218.0,17043841108
17,43,841109,0.50855654,0.64731508,1021.0,54.0,17043841109
17,43,841110,0.54036361,0.70729154,903.0,47.0,17043841110
17,43,841111,0.58323479,0.72608924,745.0,14.0,17043841111
17,43,841112,0.50990361,0.70376277,640.0,12.0,17043841112
17,43,841113,0.48077977,0.750184,857.0,32.0,17043841113
17,43,841114,0.50253218,0.75691795,957.0,35.0,17043841114
17,43,841204,0.51339197,0.6746428,1855.0,50.0,17043841204
17,43,841205,0.56490922,0.70858192,1589.0,31.0,17043841205
17,43,841206,0.46914557,0.70770031,1669.0,18.0,17043841206
17,43,841207,0.48228866,0.62528485,740.0,33.0,17043841207
17,43,841208,0.46789894,0.61573464,1264.0,55.0,17043841208
17,43,841209,0.59863526,0.73907727,1077.0,65.0,17043841209
17,43,841210,0.48959732,0.59899282,1129.0,69.0,17043841210
17,43,841307,0.50188291,0.7673595,2317.0,37.0,17043841307
17,43,841308,0.67976093,0.81347185,956.0,21.0,17043841308
17,43,841310,0.46732658,0.77588671,815.0,18.0,17043841310
17,43,841312,0.39014572,0.56147379,870.0,19.0,17043841312
17,43,841313,0.39788842,0.74777108,618.0,13.0,17043841313
17,43,841314,0.54256403,0.75022483,2214.0,75.0,17043841314
17,43,841315,0.45336199,0.64395404,1152.0,39.0,17043841315
17,43,841316,0.5621928,0.78569448,1198.0,30.0,17043841316
17,43,841318,0.49049088,0.70211709,943.0,24.0,17043841318
17,43,841320,0.48609984,0.55360776,884.0,22.0,17043841320
17,43,841321,0.49348536,0.74310106,821.0,21.0,17043841321
17,43,841322,0.55486333,0.62949014,1488.0,55.0,17043841322
17,43,841323,0.52131063,0.63137555,1008.0,38.0,17043841323
17,43,841324,0.49719501,0.74769264,1011.0,12.0,17043841324
17,43,841325,0.56250042,0.7257061,2077.0,25.0,17043841325
17,43,841326,0.59554362,0.81875002,1076.0,12.0,17043841326
17,43,841327,0.52925217,0.78556824,1427.0,15.0,17043841327
17,43,841401,0.43884519,0.66513681,1609.0,20.0,17043841401
17,43,841403,0.4958376,0.7765798,1130.0,15.0,17043841403
17,43,841404,0.52645463,0.77296019,915.0,12.0,17043841404
17,43,841501,0.42693791,0.55455196,1990.0,19.0,17043841501
17,43,841503,0.40796724,0.53562975,1253.0,12.0,17043841503
17,43,841504,0.43847585,0.55921143,1052.0,10.0,17043841504
17,43,841603,0.42433909,0.7221005,1272.0,42.0,17043841603
17,43,841604,0.48191947,0.66906106,1146.0,30.0,17043841604
17,43,841605,0.47453994,0.69754261,1078.0,28.0,17043841605
17,43,841606,0.44419232,0.72797352,586.0,11.0,17043841606
17,43,841607,0.47667155,0.65362126,1350.0,27.0,17043841607
17,43,841703,0.41321474,0.4576225,1886.0,196.0,17043841703
17,43,841704,0.5186035,0.7651037,1213.0,126.0,17043841704
17,43,841705,0.38967299,0.65409201,1262.0,129.0,17043841705
17,43,841706,0.4897486,0.4554081,937.0,95.0,17043841706
17,43,841801,0.48330465,0.77165377,1468.0,23.0,17043841801
17,43,841802,0.48204029,0.78921354,1724.0,24.0,17043841802
17,43,841901,0.57254189,0.82687759,523.0,14.0,17043841901
17,43,841902,0.4796747,0.74683845,887.0,24.0,17043841902
17,43,842000,0.5025453,0.85137522,1445.0,7.0,17043842000
17,43,842100,0.53734118,0.79178536,1640.0,25.0,17043842100
17,43,842200,0.49085891,0.82119584,1227.0,14.0,17043842200
17,43,842300,0.49219799,0.82048231,1170.0,25.0,17043842300
17,43,842400,0.45790577,0.64812118,1375.0,55.0,17043842400
17,43,842500,0.53324682,0.79358864,875.0,22.0,17043842500
17,43,842601,0.5497396,0.89670444,1441.0,12.0,17043842601
17,43,842602,0.47572494,0.90467185,1538.0,8.0,17043842602
17,43,842603,0.51364112,0.71776593,1046.0,40.0,17043842603
17,43,842604,0.44263962,0.71109694,951.0,75.0,17043842604
17,43,842605,0.49255744,0.7506991,1153.0,18.0,17043842605
17,43,842702,0.43765062,0.75117415,1246.0,63.0,17043842702
17,43,842703,0.54760182,0.77489281,1401.0,27.0,17043842703
17,43,842704,0.55832744,0.67344844,1151.0,73.0,17043842704
17,43,842706,0.44615766,0.80121768,1320.0,23.0,17043842706
17,43,842708,0.44031152,0.86764365,768.0,34.0,17043842708
17,43,842709,0.50066704,0.72064179,1093.0,48.0,17043842709
17,43,842710,0.54797465,0.7455548,958.0,36.0,17043842710
17,43,842711,0.67618406,0.83216554,751.0,28.0,17043842711
17,43,842800,0.52101064,0.75682884,1249.0,5.0,17043842800
17,43,842900,0.53328842,0.81326824,1111.0,7.0,17043842900
17,43,843000,0.51253217,0.75412965,1110.0,25.0,17043843000
17,43,843100,0.48585817,0.60826528,972.0,21.0,17043843100
17,43,843200,0.44040486,0.61432159,1458.0,74.0,17043843200
17,43,843301,0.46557355,0.65324873,1159.0,29.0,17043843301
17,43,843302,0.49528,0.71640247,862.0,21.0,17043843302
17,43,843400,0.49555123,0.69774771,955.0,16.0,17043843400
17,43,843500,0.45228264,0.69688964,1272.0,20.0,17043843500
17,43,843601,0.48283732,0.64956731,981.0,8.0,17043843601
17,43,843602,0.50028259,0.72345912,908.0,8.0,17043843602
17,43,843700,0.45174181,0.71848774,1248.0,14.0,17043843700
17,43,843800,0.44865474,0.70118564,864.0,11.0,17043843800
17,43,843900,0.46861592,0.7484268,1052.0,4.0,17043843900
17,43,844001,0.49215057,0.79897755,1103.0,8.0,17043844001
17,43,844002,0.55609238,0.83441693,1307.0,10.0,17043844002
17,43,844100,0.55416083,0.77783155,1070.0,1.0,17043844100
17,43,844201,0.50356376,0.64667028,1460.0,40.0,17043844201
17,43,844202,0.45535997,0.76011962,709.0,11.0,17043844202
17,43,844301,0.56262058,0.67765313,900.0,55.0,17043844301
17,43,844304,0.4676778,0.66686749,571.0,44.0,17043844304
17,43,844305,0.50556231,0.70793247,579.0,44.0,17043844305
17,43,844306,0.44154468,0.51813495,1213.0,104.0,17043844306
17,43,844307,0.42151615,0.64931917,767.0,66.0,17043844307
17,43,844401,0.5356459,0.85112715,816.0,28.0,17043844401
17,43,844402,0.45110002,0.8336038,1087.0,130.0,17043844402
17,43,844501,0.51751947,0.704988,634.0,10.0,17043844501
17,43,844502,0.56109989,0.90293485,667.0,10.0,17043844502
17,43,844601,0.52558661,0.79825705,504.0,9.0,17043844601
17,43,844602,0.55031139,0.7659452,904.0,32.0,17043844602
17,43,844701,0.44813159,0.65865558,1152.0,11.0,17043844701
17,43,844702,0.47611243,0.83893549,1608.0,7.0,17043844702
17,43,844801,0.50162435,0.70162106,1043.0,6.0,17043844801
17,43,844802,0.46347943,0.73397487,798.0,4.0,17043844802
17,43,844901,0.43177426,0.71148139,796.0,7.0,17043844901
17,43,844902,0.50694615,0.82750112,1012.0,9.0,17043844902
17,43,845000,0.49184239,0.64493924,1300.0,18.0,17043845000
17,43,845100,0.51637518,0.83143258,1960.0,10.0,17043845100
17,43,845200,0.6855427,0.8689642,1650.0,9.0,17043845200
17,43,845300,0.62183863,0.93701524,1343.0,2.0,17043845300
17,43,845401,0.4947874,0.83695316,1014.0,14.0,17043845401
17,43,845402,0.48843244,0.77082115,944.0,13.0,17043845402
17,43,845502,0.51173806,0.63096124,736.0,33.0,17043845502
17,43,845505,0.46025848,0.72207648,1008.0,89.0,17043845505
17,43,845506,0.43882191,0.59338331,862.0,76.0,17043845506
17,43,845507,0.62933201,0.78041387,737.0,5.0,17043845507
17,43,845508,0.46538824,0.72391504,735.0,5.0,17043845508
17,43,845509,0.53297538,0.75600535,790.0,42.0,17043845509
17,43,845510,0.48571536,0.64082092,744.0,39.0,17043845510
17,43,845601,0.45180777,0.7002635,1247.0,86.0,17043845601
17,43,845602,0.49184072,0.74717909,1093.0,11.0,17043845602
17,43,845701,0.4969157,0.74552423,1072.0,17.0,17043845701
17,43,845702,0.52793354,0.78466755,1395.0,9.0,17043845702
17,43,845703,0.52709782,0.80641717,1645.0,64.0,17043845703
17,43,845704,0.51723075,0.75172174,1110.0,36.0,17043845704
17,43,845802,0.55433059,0.80173844,925.0,8.0,17043845802
17,43,845803,0.46412206,0.59454364,1404.0,341.0,17043845803
17,43,845805,0.51672047,0.7072382,906.0,19.0,17043845805
17,43,845807,0.52111125,0.82399374,1515.0,46.0,17043845807
17,43,845808,0.59171331,0.80356449,947.0,29.0,17043845808
17,43,845809,0.50000346,0.74976546,963.0,29.0,17043845809
17,43,845810,0.47204077,0.68881607,920.0,51.0,17043845810
17,43,845811,0.47969976,0.68642414,848.0,47.0,17043845811
17,43,845901,0.39589465,0.88565844,882.0,14.0,17043845901
17,43,845902,0.55225945,0.75648117,893.0,15.0,17043845902
17,43,846002,0.4240545,0.67188644,825.0,37.0,17043846002
17,43,846003,0.49131301,0.73205072,1069.0,55.0,17043846003
17,43,846004,0.47476795,0.6559,853.0,44.0,17043846004
17,43,846102,0.4435299,0.65507495,1061.0,76.0,17043846102
17,43,846103,0.4969098,0.8172546,1319.0,14.0,17043846103
17,43,846104,0.57300371,0.78395039,1099.0,23.0,17043846104
17,43,846105,0.46796963,0.81987125,868.0,12.0,17043846105
17,43,846106,0.5189628,0.8474437,941.0,12.0,17043846106
17,43,846201,0.47885293,0.80972254,2037.0,100.0,17043846201
17,43,846202,0.58554757,0.83015233,1546.0,32.0,17043846202
17,43,846203,0.54122937,0.84717619,1282.0,18.0,17043846203
17,43,846205,0.50861543,0.87548858,1258.0,18.0,17043846205
17,43,846206,0.48025012,0.81367892,1279.0,27.0,17043846206
17,43,846207,0.56055671,0.85518378,1854.0,25.0,17043846207
17,43,846208,0.53266543,0.89281356,893.0,5.0,17043846208
17,43,846209,0.48602286,0.81162769,1003.0,5.0,17043846209
17,43,846304,0.60044163,0.84787273,2180.0,33.0,17043846304
17,43,846305,0.53017169,0.69327331,1642.0,86.0,17043846305
17,43,846307,0.49857128,0.66727316,1254.0,96.0,17043846307
17,43,846308,0.45086476,0.51883841,942.0,147.0,17043846308
17,43,846310,0.4437167,0.54350585,1278.0,199.0,17043846310
17,43,846311,0.48397169,0.7256813,1512.0,235.0,17043846311
17,43,846312,0.5191856,0.7703442,822.0,23.0,17043846312
17,43,846313,0.54701537,0.84329432,925.0,25.0,17043846313
17,43,846314,0.42256543,0.73680365,854.0,20.0,17043846314
17,43,846315,0.52011979,0.75716716,1145.0,28.0,17043846315
17,43,846404,0.48502585,0.67673713,1088.0,54.0,17043846404
17,43,846405,0.54288465,0.8616423,924.0,16.0,17043846405
17,43,846408,0.48664865,0.78709412,739.0,77.0,17043846408
17,43,846409,0.44668972,0.81249487,803.0,84.0,17043846409
17,43,846410,0.43204173,0.62338203,869.0,91.0,17043846410
17,43,846411,0.45131016,0.59439355,703.0,74.0,17043846411
17,43,846412,0.48199746,0.7653355,916.0,60.0,17043846412
17,43,846413,0.48996171,0.80982727,710.0,46.0,17043846413
17,43,846504,0.46470857,0.76298809,1506.0,54.0,17043846504
17,43,846507,0.4208999,0.62803394,448.0,60.0,17043846507
17,43,846509,0.45091191,0.52744627,689.0,92.0,17043846509
17,43,846510,0.47315893,0.6536321,505.0,67.0,17043846510
17,43,846511,0.43814114,0.68205011,2012.0,149.0,17043846511
17,43,846513,0.45843723,0.88406152,882.0,65.0,17043846513
17,43,846514,0.51916832,0.69089478,1284.0,95.0,17043846514
17,43,846515,0.42874956,0.66400969,1607.0,106.0,17043846515
17,43,846517,0.43548188,0.70412511,1802.0,119.0,17043846517
17,43,846518,0.57681912,0.85892552,1169.0,77.0,17043846518
17,43,846519,0.50660044,0.72007257,934.0,28.0,17043846519
17,43,846521,0.53640723,0.87640506,1588.0,47.0,17043846521
17,43,846522,0.63731927,0.71991765,1013.0,30.0,17043846522
17,43,846523,0.50634021,0.86153311,845.0,25.0,17043846523
17,43,846524,0.55941999,0.82227862,1488.0,44.0,17043846524
17,43,846603,0.43906572,0.51731068,1070.0,18.0,17043846603
17,43,846604,0.50553054,0.60397667,965.0,16.0,17043846604
17,43,846701,0.46635246,0.56813145,1051.0,16.0,17043846701
17,43,846702,0.48472279,0.5821715,1034.0,15.0,17043846702
17,89,850101,0.40001625,0.52921659,1448.0,22.0,17089850101
17,89,850103,0.49680182,0.76731497,1186.0,18.0,17089850103
17,89,850105,0.53670985,0.70925969,1477.0,23.0,17089850105
17,89,850106,0.41276023,0.73560721,1676.0,26.0,17089850106
17,89,850201,0.37329108,0.49422956,1319.0,43.0,17089850201
17,89,850202,0.39238054,0.48557487,2547.0,131.0,17089850202
17,89,850301,0.3940123,0.47425666,2916.0,588.0,17089850301
17,89,850302,0.3881996,0.5383721,1366.0,85.0,17089850302
17,89,850400,0.45634177,0.70472223,535.0,5.0,17089850400
17,89,850500,0.38734382,0.66454738,862.0,22.0,17089850500
17,89,850600,0.40922093,0.79947138,1682.0,15.0,17089850600
17,89,850701,0.51304275,0.75645298,1873.0,6.0,17089850701
17,89,850702,0.51533729,0.73525506,1411.0,1.0,17089850702
17,89,850703,0.58399361,0.72093189,561.0,2.0,17089850703
17,89,850800,0.44722828,0.57292742,1938.0,77.0,17089850800
17,89,851000,0.40152615,0.57317644,1195.0,139.0,17089851000
17,89,851101,0.37559813,0.57405889,1293.0,84.0,17089851101
17,89,851102,0.42059189,0.55581039,1090.0,70.0,17089851102
17,89,851301,0.34419563,0.4442111,1517.0,138.0,17089851301
17,89,851302,0.35601297,0.42017201,1335.0,121.0,17089851302
17,89,851400,0.39032117,0.46788606,2570.0,221.0,17089851400
17,89,851500,0.35314918,0.36686271,413.0,73.0,17089851500
17,89,851600,0.3947401,0.50817508,1951.0,163.0,17089851600
17,89,851801,0.43172309,0.64945543,1942.0,66.0,17089851801
17,89,851904,0.39201835,0.66629851,1681.0,108.0,17089851904
17,89,851905,0.52531087,0.79725093,1938.0,98.0,17089851905
17,89,851907,0.45977786,0.62412381,1220.0,62.0,17089851907
17,89,851908,0.42984247,0.63473564,854.0,43.0,17089851908
17,89,851909,0.44417539,0.73242348,1094.0,53.0,17089851909
17,89,851910,0.43061075,0.6983096,1033.0,50.0,17089851910
17,89,852001,0.38716692,0.65957755,1502.0,176.0,17089852001
17,89,852002,0.47596651,0.7121163,2138.0,16.0,17089852002
17,89,852003,0.46399477,0.89196235,2104.0,12.0,17089852003
17,89,852101,0.54701865,0.856139,1577.0,13.0,17089852101
17,89,852102,0.47846246,0.84565479,1997.0,17.0,17089852102
17,89,852201,0.4910993,0.75964588,1603.0,229.0,17089852201
17,89,852202,0.4754642,0.65004182,1224.0,16.0,17089852202
17,89,852300,0.51728952,0.63131386,316.0,5.0,17089852300
17,89,852401,0.51634294,0.84351522,2627.0,23.0,17089852401
17,89,852402,0.49462926,0.83702296,1913.0,5.0,17089852402
17,89,852403,0.52092832,0.70340365,1531.0,11.0,17089852403
17,89,852500,0.43414795,0.6957168,2180.0,36.0,17089852500
17,89,852601,0.47533613,0.79715312,2016.0,8.0,17089852601
17,89,852606,0.52198935,0.87655777,1122.0,8.0,17089852606
17,89,852700,0.4339793,0.69370282,2035.0,66.0,17089852700
17,89,852803,0.48669884,0.73725164,1421.0,41.0,17089852803
17,89,852805,0.44495732,0.69640267,1633.0,47.0,17089852805
17,89,852806,0.40891171,0.83174002,1924.0,55.0,17089852806
17,89,852807,0.52362293,0.84066504,757.0,26.0,17089852807
17,89,852808,0.48126003,0.76626587,1867.0,64.0,17089852808
17,89,852903,0.37918678,0.47406298,794.0,129.0,17089852903
17,89,852904,0.38367394,0.42481899,758.0,99.0,17089852904
17,89,852905,0.36191386,0.45923507,1289.0,296.0,17089852905
17,89,852906,0.37165844,0.59125614,1004.0,152.0,17089852906
17,89,852907,0.34250164,0.51689065,1209.0,183.0,17089852907
17,89,853001,0.39586335,0.59999365,663.0,84.0,17089853001
17,89,853004,0.45340788,0.68622601,720.0,29.0,17089853004
17,89,853005,0.37595215,0.63934195,1407.0,219.0,17089853005
17,89,853006,0.43460289,0.62110174,845.0,131.0,17089853006
17,89,853007,0.37191722,0.4699862,1641.0,392.0,17089853007
17,89,853008,0.35949478,0.52800578,1328.0,318.0,17089853008
17,89,853100,0.38577846,0.52034038,742.0,68.0,17089853100
17,89,853200,0.37840521,0.44899994,2043.0,441.0,17089853200
17,89,853300,0.39184639,0.4705095,1090.0,32.0,17089853300
17,89,853400,0.36764842,0.37634894,2839.0,164.0,17089853400
17,89,853500,0.36897174,0.41861328,1731.0,207.0,17089853500
17,89,853600,0.35488531,0.36916313,2472.0,349.0,17089853600
17,89,853900,0.48170495,0.68376958,1545.0,88.0,17089853900
17,89,854001,0.463833,0.71321005,1069.0,40.0,17089854001
17,89,854002,0.42229071,0.55479437,1633.0,435.0,17089854002
17,89,854100,0.37775216,0.43202838,1441.0,117.0,17089854100
17,89,854200,0.38993669,0.49559397,1538.0,90.0,17089854200
17,89,854301,0.36350623,0.43564028,1678.0,129.0,17089854301
17,89,854302,0.37729704,0.42754316,1214.0,94.0,17089854302
17,89,854400,0.39295545,0.44537866,2346.0,437.0,17089854400
17,89,854501,0.49941421,0.78020561,1975.0,5.0,17089854501
17,89,854503,0.47833636,0.76667339,1554.0,32.0,17089854503
17,89,854504,0.56499231,0.81026101,1011.0,21.0,17089854504
17,89,854600,0.37081918,0.36836582,1264.0,169.0,17089854600
17,89,854700,0.35319442,0.38274199,625.0,42.0,17089854700
17,89,854800,0.54765636,0.836034,1817.0,14.0,17089854800
17,89,854900,0.40005571,0.55432516,1599.0,215.0,17089854900
17,89,890301,,,,,17089890301
17,93,890101,0.43563893,0.67435724,1882.0,56.0,17093890101
17,93,890102,0.50235897,0.75418931,1364.0,40.0,17093890102
17,93,890201,0.44306901,0.67912459,1367.0,24.0,17093890201
17,93,890202,0.41043618,0.62281817,814.0,18.0,17093890202
17,93,890301,0.39741203,0.66598463,1535.0,28.0,17093890301
17,93,890302,0.47048214,0.74779546,1488.0,27.0,17093890302
17,93,890400,0.42577934,0.72524822,2112.0,7.0,17093890400
17,93,890500,0.4692446,0.61473668,2306.0,16.0,17093890500
17,93,890600,0.48782033,0.71020997,1753.0,12.0,17093890600
17,93,890700,0.50301033,0.68076473,1462.0,7.0,17093890700
17,97,860101,0.37079853,0.63449568,1870.0,373.0,17097860101
17,97,860103,0.48540232,0.71800071,962.0,12.0,17097860103
17,97,860104,0.41204742,0.64590216,955.0,20.0,17097860104
17,97,860200,0.40594289,0.58508116,975.0,169.0,17097860200
17,97,860301,0.34079668,0.47785506,1524.0,608.0,17097860301
17,97,860302,0.35653731,0.47086063,1172.0,486.0,17097860302
17,97,860400,0.36360097,0.56302142,1467.0,343.0,17097860400
17,97,860500,0.34756443,0.45583808,1711.0,669.0,17097860500
17,97,860600,0.37625206,0.63444006,1808.0,180.0,17097860600
17,97,860805,0.45680845,0.60022014,458.0,0.0,17097860805
17,97,860806,0.4773792,0.67487592,1047.0,6.0,17097860806
17,97,860807,0.36833167,0.57835436,537.0,4.0,17097860807
17,97,860808,0.4509404,0.63766909,690.0,5.0,17097860808
17,97,860809,0.46290788,0.78720963,687.0,5.0,17097860809
17,97,860810,0.461422,0.67672974,1465.0,42.0,17097860810
17,97,860811,0.46247989,0.68310457,696.0,4.0,17097860811
17,97,860903,0.3928107,0.59118944,1416.0,19.0,17097860903
17,97,860904,0.45402178,0.60944664,962.0,3.0,17097860904
17,97,860905,0.39160445,0.63177842,1592.0,8.0,17097860905
17,97,860906,0.42081293,0.70153385,410.0,4.0,17097860906
17,97,861007,0.39909822,0.78337324,1096.0,11.0,17097861007
17,97,861008,0.51407915,0.7380352,1697.0,21.0,17097861008
17,97,861009,0.45293486,0.72262412,1155.0,28.0,17097861009
17,97,861010,0.40109953,0.67080736,1044.0,20.0,17097861010
17,97,861011,0.48617485,0.70436424,2459.0,83.0,17097861011
17,97,861012,0.51809883,0.66378206,1243.0,84.0,17097861012
17,97,861013,0.53088284,0.6644212,676.0,20.0,17097861013
17,97,861014,0.49608445,0.68712807,1115.0,29.0,17097861014
17,97,861105,0.50130969,0.72566509,1002.0,14.0,17097861105
17,97,861106,0.45510039,0.76194519,2482.0,48.0,17097861106
17,97,861107,0.49750593,0.77579945,1457.0,18.0,17097861107
17,97,861108,0.46566778,0.71675831,2090.0,25.0,17097861108
17,97,861201,0.39001364,0.51714611,2365.0,138.0,17097861201
17,97,861202,0.43859112,0.59576285,1167.0,29.0,17097861202
17,97,861301,0.4320665,0.48919243,1305.0,67.0,17097861301
17,97,861303,0.3942425,0.5091911,1685.0,61.0,17097861303
17,97,861304,0.37815648,0.50271881,1191.0,22.0,17097861304
17,97,861402,0.41804704,0.5509786,1129.0,34.0,17097861402
17,97,861403,0.39098811,0.48139039,828.0,17.0,17097861403
17,97,861404,0.39933482,0.51363975,1522.0,54.0,17097861404
17,97,861504,0.40282837,0.54715633,1928.0,144.0,17097861504
17,97,861505,0.46640897,0.79446471,1063.0,39.0,17097861505
17,97,861506,0.4028745,0.68672109,1142.0,195.0,17097861506
17,97,861507,0.47039771,0.68365014,802.0,44.0,17097861507
17,97,861508,0.45424864,0.6969806,922.0,81.0,17097861508
17,97,861509,0.50200689,0.70078492,1023.0,98.0,17097861509
17,97,861510,0.45945728,0.69644719,1248.0,91.0,17097861510
17,97,861603,0.5327509,0.7761597,1359.0,48.0,17097861603
17,97,861604,0.4472132,0.73967034,1568.0,81.0,17097861604
17,97,861607,0.44721371,0.66093504,1038.0,34.0,17097861607
17,97,861608,0.54103231,0.73957235,1207.0,14.0,17097861608
17,97,861609,0.55033475,0.7213273,1590.0,64.0,17097861609
17,97,861610,0.5715127,0.78656352,1153.0,46.0,17097861610
17,97,861611,0.51945633,0.81756836,1528.0,61.0,17097861611
17,97,861701,0.44531938,0.66915369,465.0,26.0,17097861701
17,97,861702,0.37193656,0.59112072,1094.0,249.0,17097861702
17,97,861803,0.39958397,0.55847263,1762.0,247.0,17097861803
17,97,861804,0.37642848,0.44031066,1368.0,337.0,17097861804
17,97,861901,0.44140786,0.61208117,1029.0,129.0,17097861901
17,97,861902,0.37648177,0.51618034,1437.0,342.0,17097861902
17,97,862000,0.36619231,0.44735923,1979.0,358.0,17097862000
17,97,862100,0.37997758,0.4267914,1881.0,455.0,17097862100
17,97,862200,0.33909181,0.44305873,1117.0,270.0,17097862200
17,97,862300,0.31214818,0.28418547,1367.0,695.0,17097862300
17,97,862401,0.37073463,0.40933365,1195.0,156.0,17097862401
17,97,862402,0.35144004,0.39588386,1307.0,139.0,17097862402
17,97,862501,0.37060928,0.41278452,1478.0,121.0,17097862501
17,97,862502,0.32447723,0.39779153,929.0,204.0,17097862502
17,97,862603,0.38484541,0.50327092,1509.0,340.0,17097862603
17,97,862604,0.37651175,0.46321407,1239.0,115.0,17097862604
