geoid,Threshold,jobs
17043842709,50,57667.58442296759
17043842709,55,83050.74587833996
17043842709,60,104512.35076748152
17043842710,5,43.92689295039165
17043842710,10,286.58903394255873
17043842710,15,982.616187989556
17043842710,20,2024.4402088772847
17043842710,25,5548.7227154047
17043842710,30,10927.54360313316
17043842710,35,20385.12898172324
17043842710,40,36162.686161879894
17043842710,45,60059.92793733681
17043842710,50,91595.82245430809
17043842710,55,129555.38694516972
17043842710,60,161249.32845953002
17043842711,5,3.5067423704755147
17043842711,10,12.23775727466288
17043842711,15,36.36124911284599
17043842711,20,222.4904187366927
17043842711,25,946.8722498225692
17043842711,30,2650.0369056068134
17043842711,35,6760.393896380411
17043842711,40,14548.0447125621
17043842711,45,26010.32931156849
17043842711,50,44504.97870830376
17043842711,55,68638.46699787083
17043842711,60,91536.69836763662
17043842800,5,100.84279680900984
17043842800,10,470.6719849835758
17043842800,15,1120.101830126701
17043842800,20,2450.0877522290007
17043842800,25,4904.3059596433595
17043842800,30,9956.878930079774
17043842800,35,17785.59737212576
17043842800,40,30073.86391365556
17043842800,45,46804.32566870014
17043842800,50,72753.35147817926
17043842800,55,117000.06335053964
17043842800,60,174232.15954950728
17043842900,5,515.1744277821626
17043842900,10,1478.9498816101027
17043842900,15,3140.322415153907
17043842900,20,5511.657458563536
17043842900,25,8440.181925808998
17043842900,30,14220.919494869771
17043842900,35,26497.00947119179
17043842900,40,46956.617205998424
17043842900,45,77940.25335438043
17043842900,50,140368.70639305445
17043842900,55,260686.1685082873
17043842900,60,405194.136148382
17043843000,5,56.88663772310661
17043843000,10,357.46357935359384
17043843000,15,1461.6237337192474
17043843000,20,2542.9131693198265
17043843000,25,5191.923781958514
17043843000,30,8708.37481910275
17043843000,35,16121.709599614083
17043843000,40,24029.467920887604
17043843000,45,36611.13024602026
17043843000,50,59191.821514712974
17043843000,55,90332.82778581766
17043843000,60,124195.78147612156
17043843100,5,20.481283422459892
17043843100,10,161.01604278074868
17043843100,15,464.09479824987847
17043843100,20,1658.2610597958192
17043843100,25,4453.089450656295
17043843100,30,8792.540593096743
17043843100,35,16529.63879436072
17043843100,40,28514.80068060282
17043843100,45,46548.934856587264
17043843100,50,73934.26932425862
17043843100,55,136447.61594555178
17043843100,60,232234.29946524065
17043843200,5,48.911388023537555
17043843200,10,256.05053651782623
17043843200,15,671.3167185877467
17043843200,20,1272.3271028037384
17043843200,25,2210.2194530979577
17043843200,30,4153.822083766009
17043843200,35,7421.187954309449
17043843200,40,13490.052267220492
17043843200,45,21974.59778470059
17043843200,50,35887.04015230184
17043843200,55,58199.309103496016
17043843200,60,87528.08549671166
17043843301,5,56.006493506493506
17043843301,10,135.11410018552877
17043843301,15,379.69897959183675
17043843301,20,743.9656771799629
17043843301,25,1746.2727272727273
17043843301,30,2980.165120593692
17043843301,35,4922.804730983303
17043843301,40,7151.596011131725
17043843301,45,10257.295918367348
17043843301,50,14756.687847866418
17043843301,55,20390.93645640074
17043843301,60,26350.105751391467
17043843302,5,14.797257006559333
17043843302,10,50.40548598688134
17043843302,15,138.72033392963627
17043843302,20,347.9469290399523
17043843302,25,703.1341681574239
17043843302,30,1322.716756112105
17043843302,35,2356.4192009540848
17043843302,40,4992.906380441264
17043843302,45,9859.775790101372
17043843302,50,17778.245676803817
17043843302,55,29204.89266547406
17043843302,60,42284.539057841386
17043843400,5,12.623158963941089
17043843400,10,86.8110716099543
17043843400,15,213.06957846622652
17043843400,20,479.459624174708
17043843400,25,985.5586592178772
17043843400,30,2343.5449466734385
17043843400,35,4395.705942102591
17043843400,40,7286.859319451498
17043843400,45,11967.571356018285
17043843400,50,19060.78466226511
17043843400,55,28671.921787709496
17043843400,60,41625.1376333164
17043843500,5,63.25162393162393
17043843500,10,307.1702564102564
17043843500,15,673.117264957265
17043843500,20,1224.0150427350427
17043843500,25,2138.868376068376
17043843500,30,4280.153504273504
17043843500,35,8005.068376068376
17043843500,40,14380.955897435895
17043843500,45,26217.033504273502
17043843500,50,43110.82700854701
17043843500,55,70300.91897435898
17043843500,60,109978.72854700856
17043843601,5,16.280590717299578
17043843601,10,115.48048523206752
17043843601,15,325.26740506329116
17043843601,20,870.6070675105485
17043843601,25,2902.512130801688
17043843601,30,7156.372890295359
17043843601,35,13275.783755274262
17043843601,40,22036.175105485232
17043843601,45,35221.84862869198
17043843601,50,53715.94092827004
17043843601,55,78788.40506329114
17043843601,60,102631.64873417722
17043843602,5,4.274611398963731
17043843602,10,20.543465745538285
17043843602,15,116.72769142199192
17043843602,20,356.7029360967185
17043843602,25,821.4772596430628
17043843602,30,1609.0823258491653
17043843602,35,3873.078871617732
17043843602,40,8042.193436960276
17043843602,45,15011.2130109384
17043843602,50,27119.37708693149
17043843602,55,46708.363845711
17043843602,60,67728.34196891192
17043843700,5,64.81058726220016
17043843700,10,336.45533498759306
17043843700,15,938.3581472291148
17043843700,20,2448.4478908188585
17043843700,25,5551.032258064516
17043843700,30,12416.029776674935
17043843700,35,19673.72663358147
17043843700,40,32296.019851116624
17043843700,45,52333.28039702233
17043843700,50,80771.99710504549
17043843700,55,116448.70554177006
17043843700,60,143269.45698924732
17043843800,5,60.73461538461538
17043843800,10,293.93956043956047
17043843800,15,918.4197802197804
17043843800,20,2663.7895604395603
17043843800,25,5342.167032967033
17043843800,30,9473.033516483516
17043843800,35,17142.60824175824
17043843800,40,28078.706043956045
17043843800,45,42372.52582417583
17043843800,50,65670.98956043956
17043843800,55,101788.72142857144
17043843800,60,128927.1521978022
17043843900,5,29.898050974512746
17043843900,10,241.6871564217891
17043843900,15,745.5012493753123
17043843900,20,1397.6426786606696
17043843900,25,2838.3088455772113
17043843900,30,5060.310344827586
17043843900,35,10642.869565217392
17043843900,40,19143.06496751624
17043843900,45,31040.466766616693
17043843900,50,51309.920539730134
17043843900,55,79038.33583208396
17043843900,60,105813.28735632185
17043844001,5,47.86673948661933
17043844001,10,239.6624795193883
17043844001,15,1361.8410704533042
17043844001,20,5790.888039322775
17043844001,25,15963.668487165483
17043844001,30,29794.176406335337
17043844001,35,49466.22119060623
17043844001,40,74133.3664664118
17043844001,45,99211.75532495904
17043844001,50,125593.56144183506
17043844001,55,153067.84380120152
17043844001,60,181499.9655925724
17043844002,5,15.27687626774848
17043844002,10,81.8869168356998
17043844002,15,487.57758620689657
17043844002,20,2268.5025354969575
17043844002,25,5179.646551724138
17043844002,30,11459.070486815415
17043844002,35,22131.408215010146
17043844002,40,36834.17089249493
17043844002,45,59457.00405679513
17043844002,50,91906.5476673428
17043844002,55,128977.30172413791
17043844002,60,169761.1364097363
17043844100,5,8.37406216505895
17043844100,10,102.13236870310826
17043844100,15,342.60986066452307
17043844100,20,758.0069667738478
17043844100,25,1687.8724544480172
17043844100,30,4502.512325830654
17043844100,35,10379.246516613077
17043844100,40,20811.659699892814
17043844100,45,36397.06055734191
17043844100,50,57544.02840300107
17043844100,55,83129.94855305467
17043844100,60,106641.64040728832
17043844201,5,53.33920992491022
17043844201,10,220.86614430297095
17043844201,15,835.350963108064
17043844201,20,1738.266079007509
17043844201,25,4224.907933398629
17043844201,30,8652.13254978779
17043844201,35,15321.22657525302
17043844201,40,26248.937642833826
17043844201,45,41384.10545217107
17043844201,50,61340.103493307215
17043844201,55,85068.74991838068
17043844201,60,107578.96506692783
17043844202,5,23.6373551465576
17043844202,10,143.73960463531014
17043844202,15,420.51738241308794
17043844202,20,1391.0374914792092
17043844202,25,5014.207225630538
17043844202,30,11355.852079072938
17043844202,35,23005.265848670755
17043844202,40,42068.95705521473
17043844202,45,67198.17382413088
17043844202,50,97465.67893660533
17043844202,55,126019.90320381732
17043844202,60,149028.16973415134
17043844304,5,302.0641087906751
17043844304,10,411.3516270033997
17043844304,15,1526.2846041767848
17043844304,20,2527.419135502671
17043844304,25,5658.067508499272
17043844304,30,14716.497814473045
17043844304,35,24796.20883924235
17043844304,40,42369.46673142302
17043844304,45,70290.06119475473
17043844304,50,96350.62360369111
17043844304,55,121457.09227780475
17043844304,60,145021.37493929092
17043844305,5,356.6388888888889
17043844305,10,571.9211111111111
17043844305,15,2263.2905555555553
17043844305,20,5434.746666666667
17043844305,25,8777.503888888888
17043844305,30,14615.82888888889
17043844305,35,22973.117777777778
17043844305,40,35632.746666666666
17043844305,45,58866.115
17043844305,50,81569.13444444444
17043844305,55,111994.68111111112
17043844305,60,138633.6
17043844306,5,181.81627118644067
17043844306,10,366.84508474576273
17043844306,15,3033.233559322034
17043844306,20,5909.453898305084
17043844306,25,12455.235254237288
17043844306,30,26253.69559322034
17043844306,35,49097.71254237288
17043844306,40,74033.6179661017
17043844306,45,99949.94711864406
17043844306,50,125987.9772881356
17043844306,55,155856.36406779662
17043844306,60,184118.51220338984
17043844307,5,119.87024221453288
17043844307,10,230.28950403690888
17043844307,15,727.3414071510957
17043844307,20,3032.641291810842
17043844307,25,10742.42675893887
17043844307,30,23004.558246828143
17043844307,35,44249.419261822375
17043844307,40,68394.09746251442
17043844307,45,95744.38119953863
17043844307,50,124965.83448673588
17043844307,55,151817.77623990772
17043844307,60,177802.208189158
17043844308,5,974.984699453552
17043844308,10,2128.2098360655737
17043844308,15,4669.315846994536
17043844308,20,15311.068852459017
17043844308,25,30869.491803278688
17043844308,30,55582.23934426229
17043844308,35,81705.72021857924
17043844308,40,111779.18360655736
17043844308,45,143427.12349726775
17043844308,50,175577.02841530053
17043844308,55,209689.6338797814
17043844308,60,245404.33114754097
17043844309,5,104.1953188054883
17043844309,10,387.55286521388217
17043844309,15,1191.179176755448
17043844309,20,4536.663438256659
17043844309,25,10076.988700564973
17043844309,30,22136.410815173527
17043844309,35,39052.13478611784
17043844309,40,63723.35270379338
17043844309,45,91231.71105730427
17043844309,50,121258.55528652138
17043844309,55,155061.9184826473
17043844309,60,183042.30508474575
17043844310,5,619.8664596273292
17043844310,10,1192.3167701863354
17043844310,15,2551.420031055901
17043844310,20,4268.019409937888
17043844310,25,10611.635869565218
17043844310,30,24453.68167701863
17043844310,35,43176.65062111801
17043844310,40,62827.52251552795
17043844310,45,91733.73291925466
17043844310,50,124727.28804347826
17043844310,55,150876.2849378882
17043844310,60,177682.3944099379
17043844401,5,601.295681063123
17043844401,10,1207.6284606866002
17043844401,15,2315.5476190476193
17043844401,20,3522.0830564784055
17043844401,25,6175.18715393134
17043844401,30,10317.0503875969
17043844401,35,17603.68715393134
17043844401,40,29745.057585825027
17043844401,45,49490.53820598007
17043844401,50,74838.7242524917
17043844401,55,102613.56699889258
17043844401,60,131328.33167220376
17043844402,5,24.675077239958807
17043844402,10,34.53810504634397
17043844402,15,103.28012358393408
17043844402,20,681.6009268795057
17043844402,25,1620.7857878475795
17043844402,30,3574.734809474768
17043844402,35,7586.4763130793
17043844402,40,14362.871266735325
17043844402,45,26194.71112255407
17043844402,50,41783.803295571575
17043844402,55,58708.48867147271
17043844402,60,79852.02162718847
17043844501,5,61.88257107540173
17043844501,10,276.0
17043844501,15,1309.3195302843017
17043844501,20,3720.6483312731766
17043844501,25,9762.595179233622
17043844501,30,19219.3022249691
17043844501,35,31146.584054388135
17043844501,40,48093.666254635355
17043844501,45,70561.81458590853
17043844501,50,99573.80716934487
17043844501,55,128420.83312731767
17043844501,60,154793.10692212608
17043844502,5,67.578173374613
17043844502,10,117.94117647058825
17043844502,15,783.9945820433436
17043844502,20,1058.1377708978328
17043844502,25,1750.9876160990711
17043844502,30,3312.8978328173375
17043844502,35,5102.358359133127
17043844502,40,11594.77399380805
17043844502,45,22370.298761609905
17043844502,50,35923.761609907124
17043844502,55,56975.9806501548
17043844502,60,72673.79953560371
17043844601,5,132.36265137029957
17043844601,10,448.8846398980242
17043844601,15,1219.144678138942
17043844601,20,2762.146590184831
17043844601,25,4876.61567877629
17043844601,30,9246.61695347355
17043844601,35,14203.76864244742
17043844601,40,19421.485022307203
17043844601,45,27569.668578712557
17043844601,50,37144.01848311026
17043844601,55,52066.571701720844
17043844601,60,66782.17080943276
17043844602,5,242.97784280936455
17043844602,10,352.1450668896321
17043844602,15,1918.320652173913
17043844602,20,6060.667224080267
17043844602,25,12995.58779264214
17043844602,30,21536.077341137123
17043844602,35,37074.96237458194
17043844602,40,55053.81856187291
17043844602,45,73339.66053511706
17043844602,50,95255.3699832776
17043844602,55,122118.14673913045
17043844602,60,147722.89548494984
17043844701,5,39.77461502566496
17043844701,10,266.6724218385441
17043844701,15,859.6313579094727
17043844701,20,1981.3457769482031
17043844701,25,3242.571628558096
17043844701,30,4785.864675688287
17043844701,35,7054.555762949137
17043844701,40,11276.892673821743
17043844701,45,18351.690153989737
17043844701,50,28591.298646756884
17043844701,55,42928.21651889874
17043844701,60,58347.36397573495
17043844702,5,160.15012615643397
17043844702,10,469.55004205214465
17043844702,15,1323.2388561816654
17043844702,20,2738.0677039529014
17043844702,25,4482.186291000841
17043844702,30,6512.297308662742
17043844702,35,8617.273338940286
17043844702,40,11384.67031118587
17043844702,45,15023.115643397814
17043844702,50,20040.578637510513
17043844702,55,27140.23717409588
17043844702,60,37408.29394449117
17043844801,5,26.128147482014388
17043844801,10,155.75944244604315
17043844801,15,553.1474820143885
17043844801,20,1348.3911870503598
17043844801,25,2944.5629496402876
17043844801,30,5972.799460431655
17043844801,35,12048.362410071944
17043844801,40,23021.999100719426
17043844801,45,40223.924460431655
17043844801,50,63308.24010791367
17043844801,55,92411.1137589928
17043844801,60,122175.6987410072
17043844802,5,82.79565217391304
17043844802,10,428.5136645962733
17043844802,15,975.2844720496894
17043844802,20,2370.5546583850933
17043844802,25,6199.836024844721
17043844802,30,14703.028571428573
17043844802,35,27450.01552795031
17043844802,40,50982.73105590062
17043844802,45,80410.2602484472
17043844802,50,112970.34596273291
17043844802,55,143282.14285714287
17043844802,60,174506.4708074534
17043844901,5,162.52094522019334
17043844901,10,709.1498388829216
17043844901,15,1260.2867883995702
17043844901,20,1959.5418904403864
17043844901,25,3157.5853920515574
17043844901,30,5132.716433941998
17043844901,35,9281.214822771211
17043844901,40,18489.38023630505
17043844901,45,40335.974221267454
17043844901,50,84784.9790547798
17043844901,55,166371.87916219118
17043844901,60,264619.20622986037
17043844902,5,30.8068303094984
17043844902,10,205.0800426894344
17043844902,15,623.4663820704376
17043844902,20,1221.7150480256137
17043844902,25,2183.67075773746
17043844902,30,3591.1808964781217
17043844902,35,7537.54855923159
17043844902,40,16533.324973319104
17043844902,45,30082.009071504803
17043844902,50,59140.2075773746
17043844902,55,115515.50853788688
17043844902,60,187960.8457844183
17043845000,5,50.06169568508705
17043845000,10,219.36222558667677
17043845000,15,517.0416351249054
17043845000,20,1029.7320211960637
17043845000,25,2431.5700227100683
17043845000,30,5452.705526116579
17043845000,35,10908.059803179409
17043845000,40,18237.679031037092
17043845000,45,28381.815291445873
17043845000,50,41809.19227857683
17043845000,55,58845.57494322483
17043845000,60,80619.12604087812
17043845100,5,27.53385708941265
17043845100,10,195.7336326225215
17043845100,15,492.8073325851104
17043845100,20,1161.556303778526
17043845100,25,2665.2113729891507
17043845100,30,5193.194912083801
17043845100,35,9313.774410774413
17043845100,40,14034.752338196782
17043845100,45,20159.169472502806
17043845100,50,28578.614291058737
17043845100,55,42576.2050130939
17043845100,60,66503.99775533109
17043845200,5,29.73135135135135
17043845200,10,182.63243243243244
17043845200,15,572.1962162162163
17043845200,20,1556.8
17043845200,25,3047.222162162162
17043845200,30,5423.31945945946
17043845200,35,8565.143783783784
17043845200,40,11821.491351351351
17043845200,45,16346.35027027027
17043845200,50,22146.776756756757
17043845200,55,36157.73513513513
17043845200,60,63825.47945945946
17043845300,5,80.64251207729468
17043845300,10,691.5531400966183
17043845300,15,1809.9645732689212
17043845300,20,2850.3429951690823
17043845300,25,4481.670692431562
17043845300,30,7349.553140096618
17043845300,35,10724.35265700483
17043845300,40,14531.989533011272
17043845300,45,19391.29549114332
17043845300,50,28319.659420289856
17043845300,55,54041.1038647343
17043845300,60,104677.11996779389
17043845401,5,24.878749202297385
17043845401,10,47.92724952137843
17043845401,15,119.73643905552012
17043845401,20,228.297383535418
17043845401,25,413.5162731333759
17043845401,30,710.6151882578175
17043845401,35,1280.4747925973195
17043845401,40,2351.7574984045946
17043845401,45,3932.222080408424
17043845401,50,6173.196553924697
17043845401,55,9138.47287811104
17043845401,60,12487.357370772175
17043845402,5,39.26053370786517
17043845402,10,83.89747191011236
17043845402,15,180.6748595505618
17043845402,20,416.499297752809
17043845402,25,849.3448033707865
17043845402,30,1560.7176966292134
17043845402,35,2587.9578651685392
17043845402,40,4081.463483146067
17043845402,45,6229.5941011235955
17043845402,50,8651.042837078652
17043845402,55,11642.56952247191
17043845402,60,14810.68047752809
17043845502,5,96.24358974358974
17043845502,10,263.90909090909093
17043845502,15,675.3224553224553
17043845502,20,960.6029526029528
17043845502,25,1385.073038073038
17043845502,30,1836.096348096348
17043845502,35,2382.434731934732
17043845502,40,3138.2501942501945
17043845502,45,5017.6857031857035
17043845502,50,8641.806915306915
17043845502,55,13594.000777000778
17043845502,60,18988.384615384617
17043845505,5,11.672139303482586
17043845505,10,78.37910447761195
17043845505,15,182.56218905472636
17043845505,20,471.66169154228857
17043845505,25,1180.8990049751244
17043845505,30,2338.5990049751244
17043845505,35,3806.2676616915423
17043845505,40,5719.346268656716
17043845505,45,8444.56567164179
17043845505,50,13421.878606965174
17043845505,55,20982.715422885572
17043845505,60,29606.8407960199
17043845506,5,107.68448365334716
17043845506,10,218.92786715101192
17043845506,15,396.21380384016607
17043845506,20,1168.251167618059
17043845506,25,1929.5350285417749
17043845506,30,2906.8640373637777
17043845506,35,3979.779968863518
17043845506,40,5894.736896730669
17043845506,45,8234.420342501297
17043845506,50,14799.8303061754
17043845506,55,24684.45718733783
17043845506,60,33469.54125583809
17043845507,5,16.618809126321647
17043845507,10,49.70172509738453
17043845507,15,151.212020033389
17043845507,20,475.6076794657763
17043845507,25,1233.6805787423484
17043845507,30,2412.0673344462994
17043845507,35,4083.692264885921
17043845507,40,6144.669449081803
17043845507,45,8818.83917640512
17043845507,50,13066.977184195885
17043845507,55,20775.15414579855
17043845507,60,30672.46466332777
17043845508,5,24.67942857142857
17043845508,10,61.34742857142857
17043845508,15,230.44171428571428
17043845508,20,513.3045714285714
17043845508,25,1186.188
17043845508,30,2082.8737142857144
17043845508,35,2959.748
17043845508,40,4296.616571428572
17043845508,45,6259.906857142857
17043845508,50,8933.517714285714
17043845508,55,12799.24
17043845508,60,17121.461142857144
17043845509,5,50.40663176265271
17043845509,10,112.83420593368236
17043845509,15,221.4107038976149
17043845509,20,514.956369982548
17043845509,25,1265.0773705642816
17043845509,30,2815.69109947644
17043845509,35,4704.102966841187
17043845509,40,8038.259453170448
17043845509,45,13024.369400814428
17043845509,50,21638.453170447938
17043845509,55,34621.52705061082
17043845509,60,45844.792902850495
17043845510,5,16.780201342281877
17043845510,10,53.71140939597315
17043845510,15,220.496644295302
17043845510,20,779.7807606263982
17043845510,25,1640.2108501118569
17043845510,30,3138.6174496644294
17043845510,35,5003.436241610738
17043845510,40,8245.081096196867
17043845510,45,13683.177852348994
17043845510,50,23326.837248322143
17043845510,55,36902.43232662192
17043845510,60,49508.19630872483
17043845601,5,34.46000903750565
17043845601,10,114.03163126976956
17043845601,15,309.1558969724356
17043845601,20,742.8079530049706
17043845601,25,1324.2331676457295
17043845601,30,2193.75192046995
17043845601,35,3777.988251242657
17043845601,40,7124.9498418436515
17043845601,45,12013.817442385902
17043845601,50,22880.602801626752
17043845601,55,39981.87799367375
17043845601,60,61827.32760957976
17043845602,5,15.817307692307692
17043845602,10,115.7147435897436
17043845602,15,338.3934294871795
17043845602,20,723.8341346153846
17043845602,25,1417.161858974359
17043845602,30,2500.3822115384614
17043845602,35,4504.723557692308
17043845602,40,7985.096153846154
17043845602,45,13401.72796474359
17043845602,50,22247.19551282051
17043845602,55,37690.65584935898
17043845602,60,59535.05128205128
17043845701,5,35.42176529588766
17043845701,10,107.43129388164492
17043845701,15,525.1795386158475
17043845701,20,1038.581745235707
17043845701,25,1490.529588766299
17043845701,30,2031.575225677031
17043845701,35,2997.4207622868607
17043845701,40,4989.445837512538
17043845701,45,8056.981945837512
17043845701,50,11752.9037111334
17043845701,55,19143.027582748244
17043845701,60,28857.676529588767
17043845702,5,7.332911392405063
17043845702,10,65.95021097046414
17043845702,15,190.27426160337552
17043845702,20,504.2067510548523
17043845702,25,1115.2797468354431
17043845702,30,2394.1303797468354
17043845702,35,4874.35358649789
17043845702,40,8185.640928270042
17043845702,45,13589.862447257385
17043845702,50,23529.95569620253
17043845702,55,38644.10801687764
17043845702,60,56422.25654008439
17043845703,5,90.26993603411512
17043845703,10,224.32110874200427
17043845703,15,571.6686567164179
17043845703,20,869.7317697228145
17043845703,25,1555.5850746268657
17043845703,30,2981.985501066098
17043845703,35,5259.243070362473
17043845703,40,7053.212793176972
17043845703,45,10161.031556503198
17043845703,50,13708.273347547974
17043845703,55,17585.053731343283
17043845703,60,21095.00554371002
17043845704,5,62.898456539398865
17043845704,10,202.7047116165719
17043845704,15,706.2246141348497
17043845704,20,1251.5637692932576
17043845704,25,2361.931356620634
17043845704,30,3770.966693744923
17043845704,35,5370.432575142161
17043845704,40,6993.272542648254
17043845704,45,9512.26035743298
17043845704,50,12252.836718115354
17043845704,55,16654.17384240455
17043845704,60,21923.17018683997
17043845802,5,50.56909282700422
17043845802,10,208.33597046413504
17043845802,15,411.44778481012656
17043845802,20,754.7710970464135
17043845802,25,1474.190400843882
17043845802,30,2247.7953586497893
17043845802,35,2953.040611814346
17043845802,40,3763.4414556962024
17043845802,45,4659.133438818565
17043845802,50,6500.797468354431
17043845802,55,8743.429324894514
17043845802,60,10722.075949367088
17043845803,5,35.46718146718147
17043845803,10,63.24394524394524
17043845803,15,138.58406458406458
17043845803,20,339.1983151983152
17043845803,25,638.2755352755353
17043845803,30,954.1470691470691
17043845803,35,1303.3383643383645
17043845803,40,1686.5496665496669
17043845803,45,3470.998595998596
17043845803,50,4184.1432081432085
17043845803,55,5020.124956124956
17043845803,60,6716.037908037908
17043845805,5,29.3022351797862
17043845805,10,58.22983479105928
17043845805,15,166.134110787172
17043845805,20,359.2575315840622
17043845805,25,701.3449951409135
17043845805,30,1141.461127308066
17043845805,35,1873.0991253644315
17043845805,40,2717.601068999028
17043845805,45,4142.544217687075
17043845805,50,6753.266277939747
17043845805,55,10837.520408163266
17043845805,60,14698.05879494655
17043845807,5,39.43961512939615
17043845807,10,111.53417385534172
17043845807,15,273.98241539482416
17043845807,20,422.9442601194426
17043845807,25,827.1599203715992
17043845807,30,1292.6197743861978
17043845807,35,1979.052422030524
17043845807,40,2856.9724618447244
17043845807,45,4075.690112806901
17043845807,50,6389.375912408759
17043845807,55,9612.359654943595
17043845807,60,13378.824485733245
17043845808,5,31.699236641221376
17043845808,10,83.8325699745547
17043845808,15,257.4432569974555
17043845808,20,614.6005089058524
17043845808,25,1066.9318066157762
17043845808,30,1557.780661577608
17043845808,35,2149.2076335877864
17043845808,40,2898.4763358778628
17043845808,45,3991.240203562341
17043845808,50,5020.532824427481
17043845808,55,6551.576081424936
17043845808,60,8401.517048346055
17043845809,5,38.12651958577217
17043845809,10,66.83971184151284
17043845809,15,165.5177847816299
17043845809,20,342.1625393966682
17043845809,25,931.5934263845116
17043845809,30,1931.497973885637
17043845809,35,2740.6127870328683
17043845809,40,4341.48806843764
17043845809,45,5927.992345790185
17043845809,50,8320.091400270148
17043845809,55,10968.596127870327
17043845809,60,13828.343989194056
17043845810,5,18.0974858902001
17043845810,10,65.77988712160082
17043845810,15,414.37916880451513
17043845810,20,867.5094920472037
17043845810,25,1734.2601334017445
17043845810,30,2793.2616726526426
17043845810,35,4246.198050282196
17043845810,40,6152.775269368907
17043845810,45,8723.679835813238
17043845810,50,12471.351975371985
17043845810,55,18074.425346331453
17043845810,60,24951.950230887636
17043845811,5,26.80887011615628
17043845811,10,132.66842661034846
17043845811,15,389.82312565997887
17043845811,20,801.155227032735
17043845811,25,1473.2360084477298
17043845811,30,2578.4947201689547
17043845811,35,3986.0374868004224
17043845811,40,5674.185322069694
17043845811,45,7541.764519535375
17043845811,50,10173.14994720169
17043845811,55,13448.3489968321
17043845811,60,17546.40126715945
17043845901,5,44.0719794344473
17043845901,10,48.8573264781491
17043845901,15,82.49035989717224
17043845901,20,209.92480719794344
17043845901,25,420.75
17043845901,30,833.741002570694
17043845901,35,1393.564910025707
17043845901,40,2026.7217223650389
17043845901,45,2869.689588688946
17043845901,50,4255.335475578406
17043845901,55,6150.764138817481
17043845901,60,7590.550128534704
17043845902,5,236.81373172282264
17043845902,10,367.9828353464717
17043845902,15,563.2561983471074
17043845902,20,1039.4303877940242
17043845902,25,1869.4361093452003
17043845902,30,3222.490146217419
17043845902,35,4380.602034329307
17043845902,40,6679.640178003814
17043845902,45,9069.23013350286
17043845902,50,10894.8270820089
17043845902,55,12858.989828353464
17043845902,60,16407.39478703115
17043846002,5,179.29066199035512
17043846002,10,336.6286716352477
17043846002,15,960.3651907058309
17043846002,20,1935.5992985532664
17043846002,25,3837.595352915388
17043846002,30,6986.198597106532
17043846002,35,11952.881192459448
17043846002,40,20190.206926786497
17043846002,45,32847.60412099956
17043846002,50,49660.16615519509
17043846002,55,75092.45506356862
17043846002,60,104143.27005699257
17043846003,5,140.10806385591485
17043846003,10,411.6004911993451
17043846003,15,967.8436348751536
17043846003,20,3172.9635693819073
17043846003,25,7191.350798198936
17043846003,30,12081.66311911584
17043846003,35,21574.682767089645
17043846003,40,32037.27425296766
17043846003,45,49665.885386819486
17043846003,50,72553.41711011052
17043846003,55,104498.53540728612
17043846003,60,141528.35366352845
17043846004,5,345.5933660933661
17043846004,10,533.9938574938575
17043846004,15,978.1222358722358
17043846004,20,2493.799754299754
17043846004,25,4568.304668304669
17043846004,30,7994.081695331695
17043846004,35,13539.339066339066
17043846004,40,18594.02334152334
17043846004,45,26561.695945945947
17043846004,50,37850.53931203931
17043846004,55,51386.18857493858
17043846004,60,63984.08476658477
17043846102,5,71.77931904161413
17043846102,10,213.9966372425389
17043846102,15,658.7002942412779
17043846102,20,2646.328709541824
17043846102,25,5014.8036990332075
17043846102,30,9801.569567044977
17043846102,35,14622.846574190837
17043846102,40,22846.849516603615
17043846102,45,32813.8352248844
17043846102,50,47824.67129045817
17043846102,55,64588.32156368222
17043846102,60,78672.25556956705
17043846103,5,55.01522198731501
17043846103,10,558.629598308668
17043846103,15,1378.5006342494714
17043846103,20,2755.3446088794926
17043846103,25,6206.855813953488
17043846103,30,10440.085835095137
17043846103,35,15053.881606765328
17043846103,40,21161.46046511628
17043846103,45,29506.83974630021
17043846103,50,39721.45919661734
17043846103,55,52155.95813953489
17043846103,60,66786.94926004228
17043846104,5,30.94950848972297
17043846104,10,94.83065236818588
17043846104,15,424.5361930294906
17043846104,20,784.0259159964254
17043846104,25,1735.627345844504
17043846104,30,3388.302055406613
17043846104,35,6187.394995531725
17043846104,40,11233.320822162645
17043846104,45,17825.075960679176
17043846104,50,28539.02234137623
17043846104,55,39276.580428954425
17043846104,60,49676.955764075065
17043846105,5,107.08619685497962
17043846105,10,340.32556785090276
17043846105,15,855.4793244030285
17043846105,20,2598.407105416424
17043846105,25,8167.399534071054
17043846105,30,17681.230052417006
17043846105,35,30826.37623762376
17043846105,40,46527.50786255096
17043846105,45,64073.182294700055
17043846105,50,80534.72859638905
17043846105,55,99022.14385556204
17043846105,60,124212.63541059988
17043846106,5,452.5994252873563
17043846106,10,772.7752873563219
17043846106,15,1917.912643678161
17043846106,20,3567.422988505747
17043846106,25,8263.235057471264
17043846106,30,15953.297701149426
17043846106,35,25559.318965517243
17043846106,40,38716.785632183906
17043846106,45,53492.714367816094
17043846106,50,67450.99310344827
17043846106,55,82038.7643678161
17043846106,60,97529.95114942528
17043846201,5,17.574036511156187
