geoid,county,mobility,parent_rank,frac_black,density,transit_added,jobs_5,jobs_10,jobs_15,jobs_20,jobs_25,jobs_30,jobs_35,jobs_40,jobs_45,jobs_50,jobs_55,jobs_60
17031020200,Cook,49.496564,63.484913,0.0669772859638905,3580.635451070454,2.772112299081166,149.43177046885936,639.0094471658502,2520.70188943317,8833.317704688594,22014.390482855142,42287.793911826455,79634.85234429671,121027.7379286214,157216.36983904828,204116.45626312107,273704.2053883835,378701.94611616514
17031020301,Cook,54.87079,65.19814099999999,0.05139664804469274,2807.903373364521,3.1205934397732302,51.066087795465506,301.51278340569223,2343.8292329956585,8511.380125422094,21548.51133622769,40055.96960926194,71976.73613121081,108341.505065123,151353.37144235408,205207.2344428365,284742.00530631933,399333.8118668596
17031020302,Cook,47.239551,55.677091999999995,0.052451539338654506,3549.536774541618,2.842686532402451,136.79294935451838,894.2760675273088,3294.9106256206555,10499.199106256208,21724.798411122145,45821.0084409136,84870.03624627607,127638.74826216484,170235.35700099304,239967.3396226415,371778.73386295926,623222.0501489573
17031020400,Cook,41.236502,52.71654099999999,0.11510791366906475,3887.940076749441,3.0862763841284346,56.78328981723238,668.7900783289817,3545.907049608355,8793.699216710183,17421.994778067885,35839.513315926895,66753.63237597911,112142.51331592687,172478.32375979112,269916.97911227157,493650.4840731071,816985.9023498695
17031020500,Cook,49.200168,29.149222,0.1300261096605744,6427.485756394262,2.482552654729025,265.9188935771214,1907.3858415377404,4957.97421472105,10375.453352086264,20644.46601031411,32567.785278949836,49430.84622597281,77445.40600093764,121767.4589779653,187660.1261134552,307442.17627754336,579719.7435536803
17031020601,Cook,47.481304,53.795135,0.030968468468468468,7778.781158977044,2.5859614584992667,116.12334801762114,799.7546255506608,3408.80704845815,8850.93832599119,17715.742731277533,38651.53832599119,65018.729515418505,102463.40352422908,145243.7511013216,190613.10925110133,246481.33171806167,308645.1859030837
17031020602,Cook,46.588793,50.704271,0.03130148270181219,6390.392327957417,2.4088723715470577,338.44200807847665,1737.1886901327175,4298.221581073283,8594.627236006925,17975.139642238893,34453.37160992499,59857.11367570687,96829.35314483556,147983.8615118292,204431.12117714944,276321.03519907675,445623.7374495095
17031020701,Cook,49.15621,62.192583,0.03132530120481928,1817.4709767895624,2.6113188573777273,185.27252985884908,1047.7839305103148,3160.6026058631924,9680.44191096634,17410.01520086862,29124.803474484255,53380.42779587405,91597.338762215,145332.31161780673,206896.664495114,279036.04017372424,428552.3376764387
17031020702,Cook,52.776736,43.939039,0.030285714285714287,6435.228145450312,2.367135458184581,295.92226277372265,1409.5788321167884,4189.778832116788,9943.91386861314,20366.2401459854,37932.22700729927,62602.75182481752,98910.35,147723.96459854016,198281.04379562044,261001.098540146,328497.0686131387
17031020801,Cook,45.124367,44.393829000000004,0.05651274982770503,5729.179907855495,2.8716584359833655,190.0968809073724,1038.343100189036,4163.765595463138,11136.752835538751,21034.753308128544,37136.56758034026,64523.50708884688,110493.9754253308,165941.64555765595,238424.51606805297,458349.16965973534,773422.5170132325
17031020802,Cook,48.449001,38.47515,0.05669546436285097,7448.030068060738,2.4915455790219,270.7312252964427,1622.1584980237153,5011.827272727272,10598.994466403165,21157.31699604743,38780.28339920949,64789.20592885376,102472.30830039526,156233.94940711462,214310.18932806325,306663.33596837946,503391.2312252965
17031020901,Cook,44.710052,34.171188,0.16763754045307444,8243.408066525868,2.718695283203093,106.84433085501858,1198.0204460966545,4514.339219330855,10098.35408921933,21835.95724907063,38798.36802973978,60158.42472118959,91135.41031598514,140015.95120817845,201280.5845724907,309573.875929368,627366.2908921933
17031020902,Cook,48.727217,33.913109000000006,0.16706067769897556,6548.6881722470525,3.010813284466208,53.57201889020071,508.874852420307,1965.071428571429,7670.050767414404,18077.847107438018,31836.363636363636,49417.440377804014,74801.83530106257,108101.3051948052,166350.800472255,291097.06493506493,522728.3400236128
17031030101,Cook,38.448039,36.962295,0.3153846153846154,10581.097376513126,2.983292734069867,197.32955190017017,1189.5104934770277,9205.48043108338,15175.644923425978,28068.33579126489,57412.19228587635,147530.36131593873,370185.9438457175,693744.0283607488,942075.090754396,1071665.4282473058,1145580.421440726
17031030102,Cook,44.087644999999995,34.13496,0.31542056074766356,9781.301607904421,2.890120888891433,266.68935097668555,1417.5078764965344,8449.38059231254,13364.759924385631,24002.180214240707,40803.75047258979,107467.3213610586,242588.2879647133,554373.0233144298,829736.2665406427,1025523.8928796472,1101418.1940768743
